time,open,high,low,close,volume
1735105500,98200.0,98300.0,98152.5,98239.5,22813.0
1735106400,98240.0,98291.0,98151.5,98291.0,29068.0
1735107300,98291.0,98540.0,97887.0,97949.5,270515.0
1735108200,97949.5,98106.5,97918.5,97979.5,76966.0
1735109100,97980.0,98044.0,97814.0,97862.5,75179.0
1735110000,97863.0,98175.0,97825.5,98173.5,123388.0
1735110900,98173.5,98331.5,98011.0,98058.0,110209.0
1735111800,98058.0,98137.5,97962.5,97994.5,49032.0
1735112700,97971.0,98170.0,97937.0,98050.0,46213.0
1735113600,98049.5,98089.0,97899.0,98059.5,52044.0
1735114500,98059.5,98232.0,98050.0,98210.0,49860.0
1735115400,98209.5,98210.0,98133.5,98137.0,24367.0
1735116300,98136.5,98137.0,97895.0,98047.5,69831.0
1735117200,98047.0,98150.5,97994.5,98000.0,28681.0
1735118100,98000.0,98170.5,98000.0,98164.5,28323.0
1735119000,98165.5,98240.0,97978.5,98038.0,56181.0
1735119900,98038.0,98157.0,98017.0,98149.5,18430.0
1735120800,98149.5,98610.5,98110.0,98579.0,131194.0
1735121700,98579.5,99320.0,98559.5,98862.0,332564.0
1735122600,98862.0,99088.5,98686.0,98783.5,137153.0
1735123500,98784.0,98798.5,98094.0,98405.0,197334.0
1735124400,98405.0,98690.0,98267.0,98690.0,133392.0
1735125300,98689.5,98838.5,98507.5,98792.5,113608.0
1735126200,98793.0,98814.0,98400.5,98429.0,87111.0
1735127100,98428.0,98488.0,97733.5,97864.5,180928.0
1735128000,97884.5,98115.5,97589.0,98013.0,254618.0
1735128900,98013.0,98247.5,97963.0,98118.0,118897.0
1735129800,98117.5,98624.5,97960.0,98509.0,143344.0
1735130700,98508.5,98589.0,98032.0,98140.5,115280.0
1735131600,98140.0,98500.0,98086.5,98400.0,102206.0
1735132500,98400.0,98481.5,98259.5,98282.5,73530.0
1735133400,98287.5,98451.5,98090.0,98364.5,96651.0
1735134300,98364.5,98584.0,98331.5,98421.5,89197.0
1735135200,98422.0,98579.5,98223.5,98458.5,79988.0
1735136100,98459.0,98726.5,98407.5,98532.5,151830.0
1735137000,98532.0,98798.0,98523.5,98717.5,134341.0
1735137900,98718.0,98791.5,98570.0,98667.5,85992.0
1735138800,98670.0,98696.0,98308.0,98412.5,134352.0
1735139700,98415.0,98580.0,98176.0,98264.5,113027.0
1735140600,98259.0,98650.0,98153.5,98607.0,123886.0
1735141500,98607.5,98686.0,98438.5,98485.5,69713.0
1735142400,98493.0,98675.5,98381.0,98436.5,76759.0
1735143300,98436.5,98462.0,98174.0,98379.5,106498.0
1735144200,98382.0,98382.0,98100.0,98319.5,88939.0
1735145100,98319.0,98520.0,98274.0,98387.0,82299.0
1735146000,98387.5,98481.5,98153.5,98238.5,71784.0
1735146900,98241.0,98554.0,98240.5,98464.5,89749.0
1735147800,98464.0,98640.5,98398.0,98557.0,71852.0
1735148700,98557.0,98600.5,98461.0,98533.0,52115.0
1735149600,98533.0,98755.0,98512.0,98719.5,95156.0
1735150500,98719.5,98947.0,98699.5,98920.0,131323.0
1735151400,98919.5,98945.0,98750.5,98800.0,64814.0
1735152300,98799.5,98926.5,98608.0,98723.0,94760.0
1735153200,98723.0,98989.0,98695.0,98989.0,59441.0
1735154100,98989.0,99180.0,98863.0,98912.5,103492.0
1735155000,98912.5,99253.0,98912.0,99156.0,92371.0
1735155900,99156.5,99258.5,98926.0,98981.0,62355.0
1735156800,98981.0,99226.0,98975.5,99097.0,37831.0
1735157700,99108.5,99391.5,99023.5,99311.0,56390.0
1735158600,99297.0,99355.5,98900.0,98953.0,55625.0
1735159500,98950.0,99163.0,98830.0,99115.0,48151.0
1735160400,99103.0,99524.0,98871.0,98895.0,75765.0
1735161300,98895.5,98971.0,98572.0,98636.5,64563.0
1735162200,98621.0,98697.0,98339.0,98350.0,46434.0
1735163100,98349.5,98596.0,98331.5,98474.0,22016.0
1735164000,98465.5,98607.5,98376.5,98416.5,17681.0
1735164900,98450.0,98688.0,98421.5,98687.5,14268.0
1735165800,98687.5,99058.5,98687.5,98803.5,33933.0
1735166700,98803.0,98995.0,98700.0,98768.0,10427.0
1735167600,98872.5,99258.5,98788.5,99196.0,25201.0
1735168500,99250.0,99401.0,99088.0,99090.0,28759.0
1735169400,99090.0,99350.0,98972.5,99245.0,17243.0
1735170300,99276.0,99528.0,99180.5,99385.0,19834.0
1735171200,99380.0,99949.5,99380.0,99673.0,66422.0
1735172100,99677.5,99865.5,99230.0,99280.0,46337.0
1735173000,99283.5,99325.5,99016.5,99136.5,39169.0
1735173900,99164.5,99360.5,98900.0,98988.5,38959.0
1735174800,98980.0,99092.5,98535.0,98548.5,41131.0
1735175700,98546.0,98936.5,98531.5,98776.5,40251.0
1735176600,98745.0,98905.5,98654.0,98691.5,26044.0
1735177500,98700.0,99200.5,98699.5,99003.5,44034.0
1735178400,99004.0,99088.0,98609.0,99018.0,39764.0
1735179300,99038.0,99160.5,98985.0,99068.5,24717.0
1735180200,99068.5,99083.5,98860.0,98860.0,22449.0
1735181100,98860.0,98860.0,98433.0,98692.0,60702.0
1735182000,98698.0,98850.0,98555.0,98666.5,32158.0
1735182900,98654.0,98828.5,98520.0,98789.0,27714.0
1735183800,98769.0,98989.5,98725.5,98854.0,36565.0
1735184700,98854.5,99103.0,98638.5,98958.0,36458.0
1735185600,98957.5,98957.5,98566.5,98576.5,36452.0
1735186500,98572.0,98670.5,98450.5,98500.0,38677.0
1735187400,98519.0,98536.5,98200.5,98428.0,72989.0
1735188300,98420.5,98421.0,98250.0,98250.0,26330.0
1735189200,98239.5,98352.0,98031.5,98076.5,70172.0
1735190100,98076.5,98324.5,98073.0,98239.5,38237.0
1735191000,98240.0,98347.0,98187.5,98347.0,32894.0
1735191900,98347.0,98424.5,98300.0,98322.5,41514.0
1735192800,98322.5,98444.5,98145.0,98299.5,53301.0
1735193700,98299.5,98343.5,98082.5,98157.0,32741.0
1735194600,98157.0,98157.0,97999.5,98128.5,73940.0
1735195500,98128.5,98218.5,98010.0,98085.0,46202.0
1735196400,98074.0,98271.5,97924.0,98236.5,71102.0
1735197300,98231.0,98231.0,98008.5,98008.5,29609.0
1735198200,98007.0,98010.0,97739.5,97956.0,100503.0
1735199100,97956.0,98078.5,97649.5,97670.0,61421.0
1735200000,97669.5,97721.5,96638.5,96659.0,260789.0
1735200900,96658.0,96721.0,95970.0,96136.5,223366.0
1735201800,96136.0,96246.5,95573.0,95973.5,216451.0
1735202700,95963.0,96258.0,95770.0,95834.0,126203.0
1735203600,95840.0,95947.5,95670.0,95864.5,80125.0
1735204500,95865.0,95865.0,95517.0,95620.0,103689.0
1735205400,95632.5,95800.5,95388.0,95758.5,130790.0
1735206300,95758.5,95758.5,95387.5,95400.0,87164.0
1735207200,95406.0,95458.0,95154.5,95269.5,143951.0
1735208100,95270.0,95600.5,95214.0,95472.5,124143.0
1735209000,95473.0,95556.0,95250.0,95555.0,79179.0
1735209900,95551.5,95745.0,95371.0,95474.0,103213.0
1735210800,95474.0,95771.0,95440.0,95645.0,66822.0
1735211700,95643.5,95870.5,95610.0,95820.5,75971.0
1735212600,95830.0,95992.0,95654.0,95683.5,97263.0
1735213500,95683.5,95808.0,95616.5,95663.0,62959.0
1735214400,95662.5,95662.5,95402.0,95498.0,101604.0
1735215300,95502.0,95847.0,95437.0,95765.0,76146.0
1735216200,95769.0,95788.0,95468.5,95592.5,55622.0
1735217100,95587.0,95712.0,95467.5,95632.5,59915.0
1735218000,95642.5,95691.0,95333.0,95452.5,98426.0
1735218900,95443.5,95530.0,95305.5,95373.0,73856.0
1735219800,95373.5,95645.5,95249.5,95556.5,138266.0
1735220700,95556.5,95726.0,95276.5,95655.5,129381.0
1735221600,95654.5,96227.5,95533.0,96227.0,222208.0
1735222500,96227.5,96227.5,95612.0,95751.0,210838.0
1735223400,95751.0,95965.5,95316.0,95782.0,282924.0
1735224300,95782.0,95850.0,95200.0,95425.0,251012.0
1735225200,95424.5,95586.5,95234.0,95448.0,125163.0
1735226100,95448.5,96170.0,95395.5,96089.5,233717.0
1735227000,96090.5,96176.0,95734.0,95810.5,156225.0
1735227900,95812.0,96085.5,95685.5,96006.0,103533.0
1735228800,95993.0,96443.5,95775.0,96298.5,246350.0
1735229700,96298.5,96499.0,95840.0,95876.5,282323.0
1735230600,95876.5,96291.5,95834.5,96263.5,149935.0
1735231500,96264.0,96582.5,96172.0,96474.5,234359.0
1735232400,96475.0,96510.0,96149.5,96407.0,171127.0
1735233300,96407.5,96436.5,95854.5,95903.5,159571.0
1735234200,95908.0,96161.5,95622.0,96066.5,200314.0
1735235100,96071.5,96164.5,95709.5,95779.0,103879.0
1735236000,95775.5,95893.0,95555.0,95602.5,100849.0
1735236900,95602.5,95952.0,95580.5,95872.0,88121.0
1735237800,95880.5,95948.5,95447.5,95548.0,90144.0
1735238700,95548.0,95736.5,95512.0,95707.5,37629.0
1735239600,95693.5,95805.0,95427.5,95612.0,55429.0
1735240500,95600.5,95610.5,95415.5,95515.0,39480.0
1735241400,95515.0,95835.5,95400.0,95760.0,58699.0
1735242300,95760.5,96166.5,95746.0,96070.0,62215.0
1735243200,96064.5,96077.0,95629.5,95629.5,56186.0
1735244100,95630.0,95717.0,95404.0,95529.5,54803.0
1735245000,95500.0,95640.5,95453.0,95523.0,20139.0
1735245900,95523.0,95842.5,95362.0,95529.0,47630.0
1735246800,95567.0,95778.0,95363.0,95374.5,29894.0
1735247700,95368.5,95790.0,95276.0,95724.5,32806.0
1735248600,95725.0,95852.5,95536.0,95831.0,22182.0
1735249500,95831.5,95905.0,95648.5,95787.0,21006.0
1735250400,95787.0,95873.5,95686.5,95813.0,8312.0
1735251300,95821.0,95938.5,95679.0,95746.5,17884.0
1735252200,95746.0,95774.5,95600.5,95601.0,5742.0
1735253100,95601.0,95925.0,95601.0,95790.0,7286.0
1735254000,95775.5,95851.5,95350.0,95447.0,18110.0
1735254900,95473.0,95795.5,95468.0,95645.0,6958.0
1735255800,95622.0,95804.5,95469.0,95792.5,5353.0
1735256700,95802.5,95820.0,95693.0,95750.5,5613.0
1735257600,95751.0,95895.0,95650.0,95711.5,8066.0
1735258500,95707.5,95730.0,95368.0,95699.5,25411.0
1735259400,95680.5,95800.0,95423.5,95705.5,12240.0
1735260300,95669.0,95820.0,95604.0,95764.0,10575.0
1735261200,95768.0,95851.5,95731.5,95845.5,11479.0
1735262100,95845.5,95885.5,95520.0,95643.0,20982.0
1735263000,95641.0,96208.0,95641.0,96153.5,40232.0
1735263900,96153.5,96219.5,95847.5,95886.5,27590.0
1735264800,95885.0,96355.0,95814.0,96230.0,46931.0
1735265700,96230.5,96416.5,96175.0,96413.5,32635.0
1735266600,96413.5,96413.5,96073.5,96080.5,36938.0
1735267500,96080.5,96127.0,95665.5,96028.5,66528.0
1735268400,96034.0,96278.5,95942.5,96262.0,35127.0
1735269300,96261.5,96335.0,96114.5,96200.5,30207.0
1735270200,96202.5,96415.0,96079.5,96310.5,38111.0
1735271100,96310.0,96408.5,96219.5,96388.0,26739.0
1735272000,96377.5,96538.5,96271.5,96432.5,55602.0
1735272900,96440.0,96498.0,96318.0,96327.5,32030.0
1735273800,96333.5,96543.5,96251.5,96398.0,47949.0
1735274700,96381.0,96459.0,96184.0,96224.5,41121.0
1735275600,96253.0,96290.0,96043.0,96058.0,57963.0
1735276500,96057.5,96133.0,95957.5,95991.0,48978.0
1735277400,95991.5,96179.0,95949.0,96145.5,42847.0
1735278300,96145.5,96244.0,96104.5,96211.0,32463.0
1735279200,96210.5,96365.0,96163.5,96176.0,48879.0
1735280100,96173.0,96317.5,96073.5,96309.5,43672.0
1735281000,96310.0,96445.0,96189.0,96445.0,49311.0
1735281900,96444.5,96570.0,96359.0,96565.5,65933.0
1735282800,96566.0,96580.0,96074.5,96076.5,84507.0
1735283700,96077.0,96077.0,95485.5,95516.5,180642.0
1735284600,95520.0,95549.5,94619.5,94872.5,273408.0
1735285500,94872.0,95507.0,94827.5,95074.0,158861.0
1735286400,95080.5,96012.5,95076.0,95969.5,178458.0
1735287300,95991.5,96231.0,95888.5,96050.0,131330.0
1735288200,96050.0,96378.5,96013.5,96031.5,98576.0
1735289100,96037.0,96100.0,95675.0,95693.5,104050.0
1735290000,95700.0,97504.0,95633.0,97260.0,304436.0
1735290900,97260.0,97302.5,96790.0,96828.5,136873.0
1735291800,96828.5,97000.0,96623.0,96848.5,96547.0
1735292700,96848.5,96888.5,96666.5,96744.0,50480.0
1735293600,96760.0,96888.0,96699.5,96715.5,53324.0
1735294500,96715.5,96993.5,96457.5,96549.5,133674.0
1735295400,96549.5,96620.0,96148.0,96389.5,162100.0
1735296300,96384.5,96625.5,96312.5,96572.5,77734.0
1735297200,96572.0,96615.0,96390.5,96556.0,66094.0
1735298100,96556.0,96589.5,96338.0,96514.0,50368.0
1735299000,96514.5,96685.0,96390.0,96591.5,59277.0
1735299900,96591.5,96905.5,96586.0,96903.5,98974.0
1735300800,96900.0,96999.0,96761.0,96832.0,89034.0
1735301700,96832.5,96832.5,96655.0,96697.5,59359.0
1735302600,96698.0,96875.0,96591.5,96635.0,79522.0
1735303500,96635.0,96720.0,96570.5,96660.0,64219.0
1735304400,96633.5,96636.0,96234.0,96360.5,145061.0
1735305300,96360.5,96565.5,96239.5,96379.5,93441.0
1735306200,96379.5,96505.5,96224.0,96437.0,76500.0
1735307100,96437.0,96553.0,96333.5,96387.5,71834.0
1735308000,96383.0,96410.0,96069.0,96094.5,196759.0
1735308900,96094.5,96450.5,96061.0,96305.5,111149.0
1735309800,96317.0,96338.5,95332.5,95350.5,404014.0
1735310700,95350.5,95702.5,95149.5,95649.0,268208.0
1735311600,95650.0,95689.0,95215.5,95294.5,200778.0
1735312500,95294.0,95294.0,94527.5,94621.0,311069.0
1735313400,94620.5,94736.0,93992.5,94239.5,327674.0
1735314300,94233.5,94619.0,94041.5,94540.0,206181.0
1735315200,94539.5,94650.0,94122.0,94219.5,157938.0
1735316100,94230.0,94636.0,94150.0,94620.5,138838.0
1735317000,94621.5,94975.0,94383.5,94433.0,221026.0
1735317900,94433.0,94541.0,94072.0,94146.5,195757.0
1735318800,94146.5,94320.0,93959.0,94100.0,244972.0
1735319700,94100.5,94186.5,93462.5,93736.0,378495.0
1735320600,93735.5,94274.5,93715.5,94224.0,212293.0
1735321500,94223.5,94295.0,93965.5,94268.5,104647.0
1735322400,94266.5,94445.0,94187.0,94337.0,116151.0
1735323300,94334.0,94650.0,94322.0,94543.0,110535.0
1735324200,94542.5,94735.0,94465.5,94588.5,84172.0
1735325100,94589.0,94680.0,94314.0,94530.0,95112.0
1735326000,94517.0,94621.5,94300.0,94433.0,80350.0
1735326900,94437.0,94451.5,94220.0,94307.5,61918.0
1735327800,94310.5,94627.0,94223.5,94504.0,72097.0
1735328700,94513.5,94777.0,94477.5,94700.0,57435.0
1735329600,94720.5,94743.0,94291.0,94379.5,62509.0
1735330500,94379.5,94572.0,94279.5,94528.0,29926.0
1735331400,94517.5,94681.0,94328.0,94338.5,41635.0
1735332300,94340.0,94635.0,94310.0,94565.5,19214.0
1735333200,94543.0,94795.0,94433.0,94749.5,35419.0
1735334100,94731.0,94773.5,94634.0,94650.0,19866.0
1735335000,94659.0,94710.0,94472.0,94603.0,25704.0
1735335900,94600.5,94600.5,94338.5,94485.0,19189.0
1735336800,94487.5,94487.5,94155.0,94419.5,36597.0
1735337700,94423.0,94600.0,94279.5,94464.0,19611.0
1735338600,94468.0,94641.0,94351.0,94517.0,16525.0
1735339500,94515.5,94569.0,94351.0,94390.0,6773.0
1735340400,94405.5,94479.5,94288.0,94363.5,4470.0
1735341300,94350.5,94450.5,94215.0,94314.0,5950.0
1735342200,94343.0,94346.0,94100.0,94331.0,15684.0
1735343100,94337.5,94480.0,94218.0,94272.0,9273.0
1735344000,94259.0,94430.0,94221.0,94380.5,3534.0
1735344900,94406.0,94507.5,94266.0,94459.0,1347.0
1735345800,94305.0,94397.0,94280.0,94326.5,4190.0
1735346700,94326.0,94448.0,94302.5,94363.0,7821.0
1735347600,94366.5,94407.0,94267.0,94267.0,6322.0
1735348500,94262.0,94269.0,94100.0,94222.0,21411.0
1735349400,94207.5,94541.5,94115.0,94454.5,27024.0
1735350300,94455.0,94594.0,94353.0,94511.0,27857.0
1735351200,94515.5,94601.0,94431.5,94556.5,17182.0
1735352100,94557.0,94574.0,94427.0,94494.0,20708.0
1735353000,94494.0,94568.5,94387.5,94471.0,25293.0
1735353900,94465.5,94465.5,94235.0,94300.0,26855.0
1735354800,94295.5,94566.0,94295.0,94553.5,26951.0
1735355700,94554.0,94583.5,94500.0,94570.5,19671.0
1735356600,94571.0,94688.0,94535.5,94580.0,32883.0
1735357500,94580.0,94621.0,94470.0,94550.5,40845.0
1735358400,94569.0,94610.0,94491.5,94577.0,23925.0
1735359300,94576.5,94576.5,94461.0,94561.0,21426.0
1735360200,94561.5,94574.0,94498.5,94567.5,19652.0
1735361100,94567.0,94579.5,94469.5,94482.5,26167.0
1735362000,94482.5,94660.0,94482.0,94588.5,26962.0
1735362900,94588.0,94714.0,94588.0,94639.0,44177.0
1735363800,94639.0,94730.5,94593.5,94697.0,35717.0
1735364700,94697.0,94765.0,94565.0,94590.0,40105.0
1735365600,94594.0,94678.5,94502.0,94529.5,39573.0
1735366500,94529.5,94602.5,94470.5,94505.5,32781.0
1735367400,94505.5,94544.5,94350.0,94401.5,68635.0
1735368300,94401.5,94470.0,94367.0,94424.5,36739.0
1735369200,94425.0,94547.0,94425.0,94510.5,50342.0
1735370100,94512.0,94585.5,94450.5,94509.5,36177.0
1735371000,94510.5,94522.0,94301.5,94332.0,61783.0
1735371900,94332.5,94364.0,94256.5,94335.0,64878.0
1735372800,94335.0,94449.0,94334.5,94395.0,53780.0
1735373700,94395.0,94413.0,94261.5,94361.5,37196.0
1735374600,94361.0,94456.5,94325.0,94442.0,35818.0
1735375500,94442.0,94500.0,94403.5,94446.5,41892.0
1735376400,94446.0,94593.0,94439.5,94463.5,59856.0
1735377300,94464.0,94648.5,94463.5,94545.5,59492.0
1735378200,94545.5,94656.0,94534.0,94571.5,37551.0
1735379100,94571.5,94646.0,94536.5,94541.5,25887.0
1735380000,94542.5,94651.0,94521.0,94521.0,21844.0
1735380900,94516.0,94662.5,94458.5,94636.0,46042.0
1735381800,94635.0,94678.5,94500.0,94613.0,33544.0
1735382700,94613.5,94666.5,94550.0,94585.5,21569.0
1735383600,94585.5,94653.0,94550.0,94637.0,16782.0
1735384500,94638.5,94700.5,94600.0,94699.5,25180.0
1735385400,94700.0,94740.5,94626.5,94664.0,35831.0
1735386300,94664.0,94849.5,94600.0,94711.5,84346.0
1735387200,94711.0,94844.0,94646.5,94717.5,82306.0
1735388100,94717.0,94733.5,94574.5,94606.0,87137.0
1735389000,94605.5,94700.0,94581.5,94591.0,38480.0
1735389900,94599.5,94649.0,94549.5,94555.0,45080.0
1735390800,94552.0,94709.0,94478.5,94682.5,85229.0
1735391700,94683.0,94725.0,94619.5,94644.5,42952.0
1735392600,94645.0,94710.0,94505.0,94520.0,51887.0
1735393500,94516.5,94674.5,94440.0,94622.5,62337.0
1735394400,94620.0,94850.0,94535.5,94849.5,88276.0
1735395300,94849.5,95281.5,94840.0,94847.5,340327.0
1735396200,94847.0,94931.5,94565.0,94573.5,244445.0
1735397100,94576.5,94683.0,94360.5,94540.5,189765.0
1735398000,94540.0,94725.0,94441.0,94599.5,148018.0
1735398900,94599.5,94781.5,94512.5,94662.5,91134.0
1735399800,94657.5,94761.0,94527.5,94527.5,51224.0
1735400700,94527.5,94541.5,94325.0,94408.0,118870.0
1735401600,94408.0,94502.5,94356.5,94411.0,69753.0
1735402500,94408.0,94595.0,94400.5,94549.0,81425.0
1735403400,94549.0,94766.5,94542.5,94654.0,122088.0
1735404300,94654.0,94893.5,94596.5,94838.5,175724.0
1735405200,94836.0,95094.0,94774.5,94967.5,190339.0
1735406100,94968.0,95198.5,94915.0,95066.5,140812.0
1735407000,95067.0,95153.5,94893.5,94985.0,100486.0
1735407900,94985.5,95168.5,94937.5,94992.0,71220.0
1735408800,94991.5,95069.5,94880.0,94905.5,68269.0
1735409700,94905.0,95011.0,94848.0,94930.5,72896.0
1735410600,94931.0,94962.0,94663.5,94743.0,115441.0
1735411500,94743.0,94860.0,94708.5,94796.0,51939.0
1735412400,94796.0,95026.0,94789.0,94881.5,63191.0
1735413300,94881.5,95059.0,94858.5,94976.5,41421.0
1735414200,94976.0,95111.0,94976.0,95060.5,51838.0
1735415100,95052.5,95091.0,94934.0,94993.5,28380.0
1735416000,94994.0,95035.5,94835.0,94883.5,35579.0
1735416900,94883.5,94947.0,94835.0,94842.5,14553.0
1735417800,94842.0,94992.0,94836.0,94925.0,23893.0
1735418700,94924.5,95120.0,94924.5,95040.0,27220.0
1735419600,95047.0,95047.5,94915.0,94996.5,15683.0
1735420500,94991.5,95046.5,94957.5,94994.5,11550.0
1735421400,95002.0,95135.0,94938.5,95091.5,12430.0
1735422300,95105.0,95185.0,95059.0,95133.5,23026.0
1735423200,95127.0,95179.0,95001.5,95136.5,14392.0
1735424100,95136.5,95442.0,95060.0,95207.5,65668.0
1735425000,95207.0,95322.0,95023.0,95107.5,25041.0
1735425900,95137.5,95701.0,95125.5,95307.0,60300.0
1735426800,95280.0,95368.5,95183.0,95281.5,14604.0
1735427700,95274.5,95328.0,95069.0,95298.0,20908.0
1735428600,95278.0,95382.0,95120.0,95192.5,18289.0
1735429500,95213.5,95359.0,95206.5,95259.5,15331.0
1735430400,95259.5,95300.0,95102.0,95152.5,11946.0
1735431300,95175.0,95192.0,95095.5,95096.0,7733.0
1735432200,95095.5,95195.0,95043.5,95126.5,12775.0
1735433100,95127.0,95127.0,94998.5,95118.5,10361.0
1735434000,95115.5,95178.0,94932.0,94960.0,17376.0
1735434900,94974.5,95029.0,94850.0,94955.0,16058.0
1735435800,94981.0,95015.0,94888.5,94915.0,6051.0
1735436700,94914.5,94966.0,94778.0,94818.5,24887.0
1735437600,94818.5,94998.0,94812.0,94982.5,16129.0
1735438500,94982.0,95147.5,94941.0,95088.0,25518.0
1735439400,95088.0,95166.0,95017.5,95145.0,26328.0
1735440300,95145.0,95180.0,95044.5,95113.5,15957.0
1735441200,95113.5,95129.0,94958.0,94984.5,20679.0
1735442100,94985.0,95121.5,94942.0,95085.0,19936.0
1735443000,95085.0,95191.0,95052.5,95100.5,24156.0
1735443900,95101.0,95171.5,95030.0,95135.0,14511.0
1735444800,95135.5,95183.5,95081.5,95183.5,11535.0
1735445700,95183.5,95245.5,95065.5,95107.0,36267.0
1735446600,95099.5,95148.0,95013.5,95028.0,25145.0
1735447500,95028.0,95094.5,95027.5,95094.0,18266.0
1735448400,95089.0,95106.0,95020.0,95067.0,13143.0
1735449300,95067.0,95160.0,95066.5,95127.0,15548.0
1735450200,95127.5,95128.5,95032.5,95032.5,16393.0
1735451100,95032.5,95104.5,95026.5,95088.0,10404.0
1735452000,95088.5,95090.0,94930.0,94999.5,42307.0
1735452900,94999.5,95128.5,94935.5,95116.0,25108.0
1735453800,95107.0,95177.0,95063.5,95098.5,32055.0
1735454700,95098.5,95189.5,95093.5,95150.5,20533.0
1735455600,95150.5,95250.0,95065.5,95117.0,53174.0
1735456500,95117.0,95179.0,95064.5,95089.5,19245.0
1735457400,95090.0,95185.5,95043.0,95152.0,23938.0
1735458300,95148.0,95234.0,95134.0,95233.0,31179.0
1735459200,95233.0,95287.0,95084.5,95131.0,45818.0
1735460100,95131.5,95176.5,95069.0,95088.5,28228.0
1735461000,95085.0,95125.5,95035.5,95054.5,30153.0
1735461900,95054.0,95137.0,95040.0,95089.0,18305.0
1735462800,95100.0,95132.5,95016.0,95030.5,38060.0
1735463700,95024.5,95156.0,95011.0,95144.5,26845.0
1735464600,95144.5,95179.0,95094.0,95094.0,22131.0
1735465500,95095.0,95187.0,95055.5,95152.0,15560.0
1735466400,95148.5,95244.5,95085.5,95134.5,27866.0
1735467300,95135.0,95140.0,95065.0,95068.5,20363.0
1735468200,95073.0,95250.0,95060.0,95191.0,19026.0
1735469100,95190.5,95196.0,95096.5,95130.0,12687.0
1735470000,95130.0,95145.0,95053.0,95054.5,22485.0
1735470900,95054.0,95121.5,95023.5,95088.0,28836.0
1735471800,95099.0,95149.5,95080.0,95086.0,18386.0
1735472700,95086.0,95102.0,94967.5,94986.5,49197.0
1735473600,94986.5,95097.5,94954.5,95080.5,44453.0
1735474500,95080.5,95105.5,94955.5,94956.5,30243.0
1735475400,94956.5,94983.5,94864.5,94915.5,88741.0
1735476300,94916.0,94962.5,94850.0,94860.5,40599.0
1735477200,94860.5,94979.5,94800.0,94946.0,65717.0
1735478100,94947.0,94976.0,94821.0,94828.0,31982.0
1735479000,94827.5,94920.0,94713.5,94847.0,72256.0
1735479900,94850.5,94931.0,94835.0,94890.5,22932.0
1735480800,94898.5,95195.5,94872.0,94935.0,158924.0
1735481700,94933.5,94933.5,94472.0,94622.0,223218.0
1735482600,94621.5,94622.0,93963.0,94207.5,251456.0
1735483500,94206.5,94778.5,94127.5,94570.0,210974.0
1735484400,94568.5,94650.0,94350.0,94439.0,105506.0
1735485300,94439.0,94630.0,94422.0,94611.5,50591.0
1735486200,94617.5,94732.5,94587.5,94665.5,67493.0
1735487100,94665.0,94744.0,94465.5,94468.5,70280.0
1735488000,94468.5,94538.0,94145.0,94172.5,138728.0
1735488900,94172.5,94210.0,93849.5,93926.0,166057.0
1735489800,93925.5,94000.0,93546.5,93682.5,186585.0
1735490700,93682.5,93887.0,93680.5,93850.5,91668.0
1735491600,93850.5,94071.0,93739.0,94035.0,141468.0
1735492500,94035.0,94059.5,93752.0,93812.5,87229.0
1735493400,93812.5,94002.5,93770.0,93968.0,52863.0
1735494300,93968.5,93980.5,93847.5,93902.5,27208.0
1735495200,93902.0,93902.5,93643.5,93856.0,87573.0
1735496100,93863.5,93897.5,93708.5,93726.5,41800.0
1735497000,93724.5,93748.5,93538.5,93706.5,102855.0
1735497900,93706.5,93865.0,93554.0,93611.5,72849.0
1735498800,93611.5,93736.5,93561.5,93640.0,34451.0
1735499700,93640.5,93826.0,93640.0,93672.0,39103.0
1735500600,93672.5,93753.0,93348.5,93406.5,101594.0
1735501500,93409.5,93619.5,93383.0,93560.0,48508.0
1735502400,93559.0,93611.5,93340.0,93464.0,31624.0
1735503300,93434.5,93515.5,93335.0,93449.5,19168.0
1735504200,93446.5,93632.5,93304.0,93632.0,35267.0
1735505100,93631.5,93824.0,93612.5,93800.0,43296.0
1735506000,93800.0,93892.5,93590.0,93707.5,41430.0
1735506900,93711.5,93840.0,93565.0,93811.0,20472.0
1735507800,93801.0,93890.5,93668.5,93723.0,21261.0
1735508700,93731.5,93731.5,93094.0,93303.0,71876.0
1735509600,93296.0,93458.5,93203.0,93262.5,21759.0
1735510500,93271.0,93271.0,93003.0,93251.5,28595.0
1735511400,93251.5,93723.5,93250.0,93609.0,28353.0
1735512300,93604.0,93636.0,93038.0,93100.5,18246.0
1735513200,93107.5,93273.0,92965.0,93012.0,28818.0
1735514100,93012.5,93483.0,93012.5,93456.5,23043.0
1735515000,93452.0,93779.5,93445.5,93670.5,26683.0
1735515900,93670.5,93824.5,93652.5,93699.5,19938.0
1735516800,93700.0,93749.0,93466.0,93685.0,20558.0
1735517700,93684.0,93867.0,93544.0,93623.0,15531.0
1735518600,93623.5,93684.0,93460.0,93520.0,13412.0
1735519500,93538.5,93592.0,93469.0,93533.5,9566.0
1735520400,93534.0,93603.5,93327.5,93370.0,21796.0
1735521300,93370.5,93875.5,93370.5,93811.5,47048.0
1735522200,93824.0,94234.5,93707.0,93736.5,91302.0
1735523100,93736.5,93912.5,93397.5,93895.0,61922.0
1735524000,93897.0,93929.0,93568.5,93592.5,20848.0
